"Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Year,Month,MonthYear"
"502762,20979,36 PENCILS TUBE RED SPOTTY,16,2010-03-26 13:55:00,1.25,14074,United Kingdom,20.0,2010,2010-03,2010-03-01"
"514676,22334,DINOSAUR PARTY BAG + STICKER SET,1,2010-07-05 13:34:00,1.65,14606,United Kingdom,1.65,2010,2010-07,2010-07-01"
"504691,22499,WOODEN UNION JACK BUNTING,12,2010-04-15 16:34:00,5.95,16325,United Kingdom,71.4,2010,2010-04,2010-04-01"
"507213,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2010-05-06 17:55:00,9.95,13974,United Kingdom,19.9,2010,2010-05,2010-05-01"
"533452,22729,ALARM CLOCK BAKELIKE ORANGE,8,2010-11-17 11:48:00,3.75,16258,United Kingdom,30.0,2010,2010-11,2010-11-01"
"530844,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,2010-11-04 14:21:00,6.45,16350,United Kingdom,19.35,2010,2010-11,2010-11-01"
"524001,22938,CUPCAKE LACE PAPER SET 6,12,2010-09-26 16:00:00,1.95,13269,United Kingdom,23.4,2010,2010-09,2010-09-01"
"529843,22575,METAL MERRY CHRISTMAS WREATH,16,2010-10-31 12:56:00,1.95,16065,United Kingdom,31.2,2010,2010-10,2010-10-01"
"519718,22595,CHRISTMAS GINGHAM HEART,12,2010-08-19 16:19:00,0.85,13479,United Kingdom,10.2,2010,2010-08,2010-08-01"
"536381,21934,SKULL SHOULDER BAG,10,2010-12-01 09:41:00,1.65,15311,United Kingdom,16.5,2010,2010-12,2010-12-01"
"513568,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2010-06-25 14:23:00,1.69,12921,United Kingdom,81.12,2010,2010-06,2010-06-01"
"490399,21115,ROSE CARAVAN DOORSTOP,2,2009-12-06 10:38:00,6.75,12975,United Kingdom,13.5,2009,2009-12,2009-12-01"
"507122,22551,PLASTERS IN TIN SPACEBOY,48,2010-05-06 11:50:00,1.65,12678,France,79.19999999999999,2010,2010-05,2010-05-01"
"517238,22386,JUMBO BAG PINK WITH WHITE SPOTS,2,2010-07-27 14:04:00,1.95,17841,United Kingdom,3.9,2010,2010-07,2010-07-01"
"527392,22529,MAGIC DRAWING SLATE GO TO THE FAIR,1,2010-10-17 13:28:00,0.42,14044,United Kingdom,0.42,2010,2010-10,2010-10-01"
"512585,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,3,2010-06-16 15:27:00,0.85,15867,United Kingdom,2.55,2010,2010-06,2010-06-01"
"537669,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2010-12-08 08:58:00,1.45,16863,United Kingdom,17.4,2010,2010-12,2010-12-01"
"491642,35095A,BLUE VICTORIAN FABRIC OVAL BOX,12,2009-12-11 16:33:00,0.42,14130,United Kingdom,5.04,2009,2009-12,2009-12-01"
"513762,85177,BASKET OF FLOWERS SEWING KIT,24,2010-06-28 12:58:00,0.85,12451,Switzerland,20.4,2010,2010-06,2010-06-01"
"533063,22118,JOY WOODEN BLOCK LETTERS,1,2010-11-15 16:56:00,4.95,16407,United Kingdom,4.95,2010,2010-11,2010-11-01"
"534455,21126,SET OF 6 GIRLS CELEBRATION CANDLES,4,2010-11-22 17:33:00,1.25,13546,United Kingdom,5.0,2010,2010-11,2010-11-01"
"522131,20734,SILVER MINI TAPE MEASURE,250,2010-09-13 09:56:00,0.72,16013,United Kingdom,180.0,2010,2010-09,2010-09-01"
"528111,22424,ENAMEL BREAD BIN CREAM,2,2010-10-20 14:10:00,12.75,16702,United Kingdom,25.5,2010,2010-10,2010-10-01"
"519343,22544,MINI JIGSAW SPACEBOY,48,2010-08-16 12:12:00,0.42,12687,Sweden,20.16,2010,2010-08,2010-08-01"
"509865,22624,IVORY KITCHEN SCALES,2,2010-05-26 10:29:00,8.5,16844,United Kingdom,17.0,2010,2010-05,2010-05-01"
"532252,22569,FELTCRAFT CUSHION BUTTERFLY,8,2010-11-11 12:45:00,3.75,17416,United Kingdom,30.0,2010,2010-11,2010-11-01"
"517545,22621,TRADITIONAL KNITTING NANCY,1,2010-07-29 17:02:00,1.45,17920,United Kingdom,1.45,2010,2010-07,2010-07-01"
"531335,22087,PAPER BUNTING WHITE LACE,1,2010-11-07 12:36:00,2.95,17931,United Kingdom,2.95,2010,2010-11,2010-11-01"
"493946,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2010-01-08 12:16:00,12.75,15607,United Kingdom,25.5,2010,2010-01,2010-01-01"
"503157,20979,36 PENCILS TUBE RED SPOTTY,1,2010-03-30 12:40:00,1.25,15719,United Kingdom,1.25,2010,2010-03,2010-03-01"
"537130,21591,COSY HOUR CIGAR BOX MATCHES,2,2010-12-05 12:23:00,1.25,17796,United Kingdom,2.5,2010,2010-12,2010-12-01"
"505577,20975,12 PENCILS SMALL TUBE RED SPOTTY,48,2010-04-23 11:59:00,0.65,15738,United Kingdom,31.200000000000003,2010,2010-04,2010-04-01"
"491096,21888,BINGO SET,1,2009-12-09 13:53:00,3.75,13983,United Kingdom,3.75,2009,2009-12,2009-12-01"
"519188,84251G,""GREETING CARD, OVERCROWDED POOL."",1,2010-08-13 16:17:00,0.19,14693,United Kingdom,0.19,2010,2010-08,2010-08-01"
"489824,21231,SWEETHEART CERAMIC TRINKET BOX,2,2009-12-02 13:33:00,1.25,16797,United Kingdom,2.5,2009,2009-12,2009-12-01"
"531350,20754,RETROSPOT RED WASHING UP GLOVES,1,2010-11-07 13:31:00,2.1,12748,United Kingdom,2.1,2010,2010-11,2010-11-01"
"506997,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-05-05 14:00:00,1.25,13468,United Kingdom,15.0,2010,2010-05,2010-05-01"
"535418,22952,60 CAKE CASES VINTAGE CHRISTMAS,10,2010-11-26 11:47:00,0.55,17377,United Kingdom,5.5,2010,2010-11,2010-11-01"
"500030,22379,RECYCLING BAG RETROSPOT,1,2010-03-04 11:29:00,2.1,14527,United Kingdom,2.1,2010,2010-03,2010-03-01"
"531804,22867,HAND WARMER BIRD DESIGN,2,2010-11-09 16:03:00,2.1,14535,United Kingdom,4.2,2010,2010-11,2010-11-01"
"528610,21901,""KEY FOB , BACK DOOR"",24,2010-10-22 15:44:00,0.65,14824,United Kingdom,15.6,2010,2010-10,2010-10-01"
"515350,22464,HANGING METAL HEART LANTERN,12,2010-07-12 10:46:00,1.65,13895,United Kingdom,19.8,2010,2010-07,2010-07-01"
"500336,22355,""CHARLOTTE BAG , SUKI DESIGN"",1,2010-03-07 13:48:00,0.85,17589,United Kingdom,0.85,2010,2010-03,2010-03-01"
"510439,21907,I'M ON HOLIDAY METAL SIGN,12,2010-05-30 14:39:00,2.1,14572,United Kingdom,25.200000000000003,2010,2010-05,2010-05-01"
"517316,22023,EMPIRE BIRTHDAY CARD,12,2010-07-28 11:40:00,0.42,17377,United Kingdom,5.04,2010,2010-07,2010-07-01"
"506830,48195,DOOR MAT GREEN PAISLEY,1,2010-05-04 13:19:00,7.49,13542,United Kingdom,7.49,2010,2010-05,2010-05-01"
"527696,22847,BREAD BIN DINER STYLE IVORY,1,2010-10-18 15:13:00,16.95,13554,United Kingdom,16.95,2010,2010-10,2010-10-01"
"493878,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-01-08 09:08:00,0.65,14769,United Kingdom,10.4,2010,2010-01,2010-01-01"
"517969,22585,PACK OF 6 BIRDY GIFT TAGS,1,2010-08-03 13:07:00,1.25,13984,United Kingdom,1.25,2010,2010-08,2010-08-01"
"534526,22029,SPACEBOY BIRTHDAY CARD,24,2010-11-23 12:04:00,0.42,15384,United Kingdom,10.08,2010,2010-11,2010-11-01"
"525220,22651,GENTLEMAN SHIRT REPAIR KIT,12,2010-10-04 12:50:00,0.85,15392,United Kingdom,10.2,2010,2010-10,2010-10-01"
"511053,48138,DOOR MAT UNION FLAG,10,2010-06-06 12:16:00,6.35,16701,United Kingdom,63.5,2010,2010-06,2010-06-01"
"498158,22328,ROUND SNACK BOXES SET OF 4 FRUITS,2,2010-02-17 11:44:00,2.95,15002,United Kingdom,5.9,2010,2010-02,2010-02-01"
"513112,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-06-21 16:28:00,3.25,17338,United Kingdom,13.0,2010,2010-06,2010-06-01"
"498379,22060,LARGE CAKE STAND HANGING HEARTS,1,2010-02-18 14:29:00,9.95,13680,United Kingdom,9.95,2010,2010-02,2010-02-01"
"511027,21622,VINTAGE UNION JACK CUSHION COVER,6,2010-06-06 10:30:00,4.95,13593,United Kingdom,29.700000000000003,2010,2010-06,2010-06-01"
"517904,POST,POSTAGE,5,2010-08-03 09:31:00,25.0,12484,Spain,125.0,2010,2010-08,2010-08-01"
"513626,22444,GROW YOUR OWN PLANT IN A CAN,24,2010-06-27 13:11:00,1.25,17364,United Kingdom,30.0,2010,2010-06,2010-06-01"
"520825,85226A,WHITE/BLUE PULL BACK RACING CAR,2,2010-08-31 12:35:00,0.55,14433,United Kingdom,1.1,2010,2010-08,2010-08-01"
"504906,20725,LUNCH BAG RED SPOTTY,6,2010-04-19 07:14:00,1.45,17850,United Kingdom,8.7,2010,2010-04,2010-04-01"
"492778,21846,PINK DIAMANTE PEN IN GIFT BOX,24,2009-12-18 16:13:00,1.25,18252,United Kingdom,30.0,2009,2009-12,2009-12-01"
"520665,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-08-27 13:05:00,1.95,13206,United Kingdom,19.5,2010,2010-08,2010-08-01"
"536535,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2010-12-01 13:38:00,4.95,15605,United Kingdom,14.85,2010,2010-12,2010-12-01"
"512725,22607,WOODEN ROUNDERS GARDEN SET,1,2010-06-17 13:09:00,8.5,14508,United Kingdom,8.5,2010,2010-06,2010-06-01"
"520188,16020C,CLEAR STATIONERY BOX SET,2,2010-08-24 14:26:00,0.85,13567,United Kingdom,1.7,2010,2010-08,2010-08-01"
"514556,21172,PARTY METAL SIGN,12,2010-07-05 11:26:00,1.25,17850,United Kingdom,15.0,2010,2010-07,2010-07-01"
"490112,21651,HANGING GLASS ETCHED TEALIGHT,12,2009-12-03 17:04:00,1.65,13037,United Kingdom,19.8,2009,2009-12,2009-12-01"
"534708,22568,FELTCRAFT CUSHION OWL,4,2010-11-23 16:49:00,3.75,13078,United Kingdom,15.0,2010,2010-11,2010-11-01"
"531460,21900,""KEY FOB , SHED"",48,2010-11-08 13:35:00,0.65,17000,United Kingdom,31.200000000000003,2010,2010-11,2010-11-01"
"515121,20727,LUNCH BAG  BLACK SKULL.,2,2010-07-08 13:49:00,1.65,15005,United Kingdom,3.3,2010,2010-07,2010-07-01"
"507359,22519,CHILDS GARDEN BRUSH PINK,6,2010-05-07 15:33:00,2.1,17028,United Kingdom,12.6,2010,2010-05,2010-05-01"
"496060,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2010-01-28 15:30:00,1.06,18194,United Kingdom,76.32000000000001,2010,2010-01,2010-01-01"
"515344,79321,CHILLI LIGHTS,4,2010-07-12 10:07:00,4.95,14911,EIRE,19.8,2010,2010-07,2010-07-01"
"535961,20978,36 PENCILS TUBE SKULLS,1,2010-11-29 12:36:00,1.25,18034,United Kingdom,1.25,2010,2010-11,2010-11-01"
"526247,20727,LUNCH BAG  BLACK SKULL.,10,2010-10-11 10:04:00,1.65,14389,United Kingdom,16.5,2010,2010-10,2010-10-01"
"501715,21937,STRAWBERRY   PICNIC BAG,50,2010-03-19 10:23:00,2.55,16636,United Kingdom,127.5,2010,2010-03,2010-03-01"
"506223,35471A,SET OF 3 BIRD L.BLUE FEATHER,2,2010-04-28 11:54:00,1.25,16461,United Kingdom,2.5,2010,2010-04,2010-04-01"
"491126,22075,6 RIBBONS ELEGANT CHRISTMAS,12,2009-12-09 15:36:00,1.65,16186,United Kingdom,19.8,2009,2009-12,2009-12-01"
"525860,22219,LOVEBIRD HANGING DECORATION WHITE,12,2010-10-07 13:19:00,0.85,13089,United Kingdom,10.2,2010,2010-10,2010-10-01"
"495402,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-01-25 09:42:00,1.25,15303,United Kingdom,15.0,2010,2010-01,2010-01-01"
"533961,20681,PINK POLKADOT CHILDRENS UMBRELLA,1,2010-11-19 13:01:00,3.25,16010,United Kingdom,3.25,2010,2010-11,2010-11-01"
"506680,21877,HOME SWEET HOME MUG,12,2010-05-02 10:49:00,1.25,14460,United Kingdom,15.0,2010,2010-05,2010-05-01"
"535656,20992,JAZZ HEARTS PURSE NOTEBOOK,2,2010-11-28 11:19:00,0.85,16010,United Kingdom,1.7,2010,2010-11,2010-11-01"
"506448,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-04-29 17:57:00,8.5,17463,United Kingdom,8.5,2010,2010-04,2010-04-01"
"519509,22685,""FRENCH BLUE METAL DOOR SIGN, 0"",10,2010-08-17 15:49:00,1.25,16258,United Kingdom,12.5,2010,2010-08,2010-08-01"
"528082,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2010-10-20 12:53:00,0.85,16521,United Kingdom,1.7,2010,2010-10,2010-10-01"
"532871,47589,CONGRATULATIONS BUNTING,4,2010-11-15 11:16:00,5.45,16033,United Kingdom,21.8,2010,2010-11,2010-11-01"
"497884,21469,POLKA DOT RAFFIA FOOD COVER,3,2010-02-14 11:57:00,3.75,16608,United Kingdom,11.25,2010,2010-02,2010-02-01"
"527282,21576,LETS GO SHOPPING COTTON TOTE BAG,13,2010-10-15 13:40:00,2.25,17822,United Kingdom,29.25,2010,2010-10,2010-10-01"
"498141,21524,DOOR MAT SPOTTY HOME SWEET HOME,2,2010-02-17 09:05:00,7.49,13659,United Kingdom,14.98,2010,2010-02,2010-02-01"
"500299,21836,GINGHAM OVEN GLOVE RED HEART,2,2010-03-05 16:52:00,3.75,14085,United Kingdom,7.5,2010,2010-03,2010-03-01"
"529847,22767,TRIPLE PHOTO FRAME CORNICE,2,2010-10-31 13:23:00,9.95,13050,United Kingdom,19.9,2010,2010-10,2010-10-01"
"531344,22536,MAGIC DRAWING SLATE PURDEY,3,2010-11-07 13:10:00,0.42,17218,United Kingdom,1.26,2010,2010-11,2010-11-01"
"510549,21134,VICTORIAN METAL POSTCARD CHRISTMAS,8,2010-06-01 16:06:00,1.65,13719,United Kingdom,13.2,2010,2010-06,2010-06-01"
"512783,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-06-17 19:18:00,0.85,13969,United Kingdom,10.2,2010,2010-06,2010-06-01"
"518146,21397,BLUE  SPOTTY EGG CUP,12,2010-08-04 16:27:00,1.25,13044,United Kingdom,15.0,2010,2010-08,2010-08-01"
"507699,20719,WOODLAND CHARLOTTE BAG,10,2010-05-11 10:49:00,0.85,18281,United Kingdom,8.5,2010,2010-05,2010-05-01"
"497958,22384,LUNCH BAG PINK RETROSPOT,10,2010-02-15 13:20:00,1.65,14680,United Kingdom,16.5,2010,2010-02,2010-02-01"
"523320,22158,3 HEARTS HANGING DECORATION RUSTIC,3,2010-09-21 13:39:00,2.95,14169,United Kingdom,8.850000000000001,2010,2010-09,2010-09-01"
"534397,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-11-22 13:22:00,1.25,16008,United Kingdom,15.0,2010,2010-11,2010-11-01"
"518482,22227,""DECORATION, HANGING HEART+MIRROR"",24,2010-08-09 12:24:00,0.65,13488,United Kingdom,15.6,2010,2010-08,2010-08-01"
"512797,22423,REGENCY CAKESTAND 3 TIER,6,2010-06-18 10:29:00,12.75,14895,United Kingdom,76.5,2010,2010-06,2010-06-01"
"501574,22464,HANGING METAL HEART LANTERN,12,2010-03-18 09:49:00,1.65,18187,United Kingdom,19.8,2010,2010-03,2010-03-01"
"528741,20718,RED RETROSPOT SHOPPER BAG,6,2010-10-24 14:08:00,1.25,15665,United Kingdom,7.5,2010,2010-10,2010-10-01"
"526176,21813,GARLAND WITH STARS AND BELLS,2,2010-10-10 11:32:00,4.95,13838,United Kingdom,9.9,2010,2010-10,2010-10-01"
"507427,21973,SET OF 36 MUSHROOM PAPER DOILIES,1,2010-05-09 15:38:00,1.45,13211,United Kingdom,1.45,2010,2010-05,2010-05-01"
"524701,22379,RECYCLING BAG RETROSPOT,5,2010-09-30 12:19:00,2.1,17667,United Kingdom,10.5,2010,2010-09,2010-09-01"
"533956,22747,POPPY'S PLAYHOUSE BATHROOM,6,2010-11-19 12:50:00,2.1,12682,France,12.6,2010,2010-11,2010-11-01"
"489874,21588,RETRO SPOT GIANT  TUBE MATCHES,6,2009-12-02 15:38:00,2.55,18001,United Kingdom,15.3,2009,2009-12,2009-12-01"
"536746,21258,VICTORIAN SEWING BOX LARGE,1,2010-12-02 13:39:00,12.75,16510,United Kingdom,12.75,2010,2010-12,2010-12-01"
"490144,22189,CREAM HEART CARD HOLDER,4,2009-12-04 08:46:00,3.95,13154,United Kingdom,15.8,2009,2009-12,2009-12-01"
"534177,21172,PARTY METAL SIGN,1,2010-11-21 13:46:00,1.45,12872,United Kingdom,1.45,2010,2010-11,2010-11-01"
"502098,22447,PIN CUSHION RUSSIAN DOLL BLUE,6,2010-03-23 08:55:00,3.35,12359,Cyprus,20.1,2010,2010-03,2010-03-01"
"514391,21035,SET/2 RED SPOTTY TEA TOWELS,6,2010-07-02 11:59:00,2.95,12921,United Kingdom,17.700000000000003,2010,2010-07,2010-07-01"
"506958,21934,SKULL SHOULDER BAG,1,2010-05-05 11:54:00,1.65,14878,United Kingdom,1.65,2010,2010-05,2010-05-01"
"530838,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,2010-11-04 14:00:00,1.25,13395,United Kingdom,7.5,2010,2010-11,2010-11-01"
"525002,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-10-03 10:27:00,0.55,17022,United Kingdom,13.2,2010,2010-10,2010-10-01"
"533797,21843,RED RETROSPOT CAKE STAND,4,2010-11-18 19:06:00,10.95,13329,United Kingdom,43.8,2010,2010-11,2010-11-01"
"501300,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,2,2010-03-15 16:35:00,5.95,14062,United Kingdom,11.9,2010,2010-03,2010-03-01"
"496013,84691,PACK 20 DOLLY PEGS,12,2010-01-28 13:00:00,0.85,16366,United Kingdom,10.2,2010,2010-01,2010-01-01"
"509012,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-05-19 13:32:00,2.1,17623,United Kingdom,2.1,2010,2010-05,2010-05-01"
"535795,22988,SOLDIERS EGG CUP,12,2010-11-28 14:40:00,1.25,13634,United Kingdom,15.0,2010,2010-11,2010-11-01"
"522462,22045,SPACEBOY GIFT WRAP,25,2010-09-14 16:25:00,0.42,13141,United Kingdom,10.5,2010,2010-09,2010-09-01"
"497597,22261,FELT EGG COSY WHITE RABBIT,12,2010-02-11 09:59:00,0.85,15628,United Kingdom,10.2,2010,2010-02,2010-02-01"
"534020,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-11-19 14:40:00,2.1,15846,United Kingdom,2.1,2010,2010-11,2010-11-01"
"522792,21163,DO NOT TOUCH MY STUFF DOOR HANGER,12,2010-09-16 14:52:00,1.45,17706,United Kingdom,17.4,2010,2010-09,2010-09-01"
"518151,21137,BLACK RECORD COVER FRAME,24,2010-08-05 08:44:00,3.39,15587,United Kingdom,81.36,2010,2010-08,2010-08-01"
"519213,21622,VINTAGE UNION JACK CUSHION COVER,15,2010-08-15 11:24:00,4.95,17377,United Kingdom,74.25,2010,2010-08,2010-08-01"
"496651,85206B,PINK FELT EASTER EGG BASKET,3,2010-02-03 12:21:00,1.65,13553,United Kingdom,4.949999999999999,2010,2010-02,2010-02-01"
"529331,48111,DOORMAT 3 SMILEY CATS,10,2010-10-27 14:55:00,6.75,15981,United Kingdom,67.5,2010,2010-10,2010-10-01"
"515018,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-07-08 08:08:00,0.65,14639,United Kingdom,10.4,2010,2010-07,2010-07-01"
"511050,21755,LOVE BUILDING BLOCK WORD,1,2010-06-06 12:07:00,5.95,16782,United Kingdom,5.95,2010,2010-06,2010-06-01"
"529070,21777,RECIPE BOX WITH METAL HEART,3,2010-10-26 12:15:00,7.95,13067,United Kingdom,23.85,2010,2010-10,2010-10-01"
"519908,85061W,WHITE JEWELLED HEART DECORATION,24,2010-08-22 13:41:00,0.85,15665,United Kingdom,20.4,2010,2010-08,2010-08-01"
"501770,20974,12 PENCILS SMALL TUBE SKULL,24,2010-03-19 11:52:00,0.65,14851,United Kingdom,15.6,2010,2010-03,2010-03-01"
"528618,22426,ENAMEL WASH BOWL CREAM,1,2010-10-22 17:07:00,3.75,13263,United Kingdom,3.75,2010,2010-10,2010-10-01"
"528588,84990,60 GOLD AND SILVER FAIRY CAKE CASES,1,2010-10-22 14:03:00,0.55,14080,United Kingdom,0.55,2010,2010-10,2010-10-01"
"513542,21035,SET/2 RED SPOTTY TEA TOWELS,6,2010-06-25 11:57:00,2.95,16779,United Kingdom,17.700000000000003,2010,2010-06,2010-06-01"
"518507,22139,RETRO SPOT TEA SET CERAMIC 11 PC,3,2010-08-09 13:28:00,4.95,13196,United Kingdom,14.85,2010,2010-08,2010-08-01"
"529203,22030,SWALLOWS GREETING CARD,24,2010-10-27 09:59:00,0.42,14911,EIRE,10.08,2010,2010-10,2010-10-01"
"519409,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2010-08-17 09:59:00,1.95,13945,United Kingdom,15.6,2010,2010-08,2010-08-01"
"496047,21535,RETRO SPOT SMALL MILK JUG,6,2010-01-28 14:31:00,2.55,14831,United Kingdom,15.3,2010,2010-01,2010-01-01"
"494614,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,2010-01-15 13:32:00,7.65,17850,United Kingdom,30.6,2010,2010-01,2010-01-01"
"535312,22423,REGENCY CAKESTAND 3 TIER,2,2010-11-25 14:51:00,12.75,13280,United Kingdom,25.5,2010,2010-11,2010-11-01"
"523350,85150,LADIES & GENTLEMEN METAL SIGN,6,2010-09-21 16:36:00,2.55,16558,United Kingdom,15.3,2010,2010-09,2010-09-01"
"527423,21181,PLEASE ONE PERSON METAL SIGN,12,2010-10-17 16:06:00,2.1,14755,United Kingdom,25.200000000000003,2010,2010-10,2010-10-01"
"533084,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2010-11-16 09:51:00,1.06,17080,United Kingdom,38.16,2010,2010-11,2010-11-01"
"504926,48184,DOOR MAT ENGLISH ROSE,4,2010-04-19 11:00:00,7.49,18172,United Kingdom,29.96,2010,2010-04,2010-04-01"
"535267,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-11-25 13:36:00,0.95,14487,United Kingdom,0.95,2010,2010-11,2010-11-01"
"527370,22729,ALARM CLOCK BAKELIKE ORANGE,1,2010-10-17 11:58:00,3.75,14479,United Kingdom,3.75,2010,2010-10,2010-10-01"
"496626,22377,BOTTLE BAG RETROSPOT,50,2010-02-03 10:03:00,1.85,13599,United Kingdom,92.5,2010,2010-02,2010-02-01"
"519722,79067,CORONA MEXICAN TRAY,4,2010-08-19 16:53:00,3.75,12435,Denmark,15.0,2010,2010-08,2010-08-01"
"513960,22519,CHILDS GARDEN BRUSH PINK,6,2010-06-29 15:04:00,2.1,15430,United Kingdom,12.6,2010,2010-06,2010-06-01"
"510733,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-06-03 11:12:00,2.95,15502,United Kingdom,17.700000000000003,2010,2010-06,2010-06-01"
"507414,20727,LUNCH BAG  BLACK SKULL.,10,2010-05-09 14:14:00,1.65,14107,United Kingdom,16.5,2010,2010-05,2010-05-01"
"517931,71053,WHITE METAL LANTERN,3,2010-08-03 10:42:00,3.75,16161,United Kingdom,11.25,2010,2010-08,2010-08-01"
"509134,22326,ROUND SNACK BOXES SET OF4 WOODLAND,1,2010-05-20 12:16:00,2.95,17068,United Kingdom,2.95,2010,2010-05,2010-05-01"
"517549,22659,LUNCH BOX I LOVE LONDON,1,2010-07-29 17:30:00,1.95,16782,United Kingdom,1.95,2010,2010-07,2010-07-01"
"502753,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-03-26 13:30:00,4.95,16923,United Kingdom,14.85,2010,2010-03,2010-03-01"
"507673,47568,ENGLISH ROSE DESIGN PEG BAG,6,2010-05-11 09:29:00,2.1,14911,EIRE,12.6,2010,2010-05,2010-05-01"
"534219,21818,GLITTER CHRISTMAS HEART,1,2010-11-21 16:13:00,0.85,13230,United Kingdom,0.85,2010,2010-11,2010-11-01"
"535108,22094,RED RETROSPOT TISSUE BOX,1,2010-11-25 11:19:00,1.25,14963,United Kingdom,1.25,2010,2010-11,2010-11-01"
"495536,22380,TOY TIDY SPACEBOY,10,2010-01-25 15:37:00,2.1,12857,United Kingdom,21.0,2010,2010-01,2010-01-01"
"532905,90104,PURPLE FRANGIPANI HAIRCLIP,1,2010-11-15 11:49:00,0.85,17811,United Kingdom,0.85,2010,2010-11,2010-11-01"
"525075,22505,MEMO BOARD COTTAGE DESIGN,1,2010-10-03 15:24:00,4.95,16782,United Kingdom,4.95,2010,2010-10,2010-10-01"
"503774,84880,WHITE WIRE EGG HOLDER,1,2010-04-07 11:04:00,5.95,14606,United Kingdom,5.95,2010,2010-04,2010-04-01"
"525095,22381,TOY TIDY PINK RETROSPOT,15,2010-10-04 09:31:00,2.1,15159,United Kingdom,31.5,2010,2010-10,2010-10-01"
"515317,22469,HEART OF WICKER SMALL,10,2010-07-11 11:35:00,1.65,17790,United Kingdom,16.5,2010,2010-07,2010-07-01"
"502818,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-03-28 11:02:00,3.25,13825,United Kingdom,3.25,2010,2010-03,2010-03-01"
"514736,22630,DOLLY GIRL LUNCH BOX,12,2010-07-06 09:59:00,1.95,16746,United Kingdom,23.4,2010,2010-07,2010-07-01"
"514480,20793,BLUE TILED TRAY,1,2010-07-02 14:15:00,6.75,16409,United Kingdom,6.75,2010,2010-07,2010-07-01"
"492773,22198,""POPCORN HOLDER , LARGE"",12,2009-12-18 15:35:00,1.65,13327,United Kingdom,19.8,2009,2009-12,2009-12-01"
"491833,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2009-12-14 14:35:00,2.1,12926,United Kingdom,2.1,2009,2009-12,2009-12-01"
"524741,85124B,BLUE JUICY FRUIT PHOTO FRAME,2,2010-09-30 14:38:00,2.55,14800,United Kingdom,5.1,2010,2010-09,2010-09-01"
"507388,48187,DOOR MAT NEW ENGLAND,1,2010-05-09 12:12:00,7.49,14474,United Kingdom,7.49,2010,2010-05,2010-05-01"
"510338,22383,LUNCH BAG SUKI  DESIGN,10,2010-05-28 14:16:00,1.65,13875,United Kingdom,16.5,2010,2010-05,2010-05-01"
"513660,22027,TEA PARTY BIRTHDAY CARD,24,2010-06-28 10:30:00,0.42,17863,United Kingdom,10.08,2010,2010-06,2010-06-01"
"500015,20804,GLASS CHICKEN BUTTER DISH,4,2010-03-04 10:31:00,1.65,17861,United Kingdom,6.6,2010,2010-03,2010-03-01"
"521294,21754,HOME BUILDING BLOCK WORD,6,2010-09-03 11:42:00,5.95,16177,United Kingdom,35.7,2010,2010-09,2010-09-01"
"499508,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,1,2010-02-28 16:14:00,2.55,18069,United Kingdom,2.55,2010,2010-02,2010-02-01"
"533490,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2010-11-17 13:14:00,1.25,16224,United Kingdom,15.0,2010,2010-11,2010-11-01"
"496774,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-02-03 15:52:00,1.95,13562,United Kingdom,19.5,2010,2010-02,2010-02-01"
